subject,session,run,decoder,study,trial,pre_gap_s,n_channels_used,trial_dur_s,exponent_low,exponent_high,whole_head_exponent,relative_alpha_power,relative_delta_power,spectral_edge_95,spectral_entropy,lempel_ziv,mu_c3,mu_c4,mu_mean,mu_lateralisation,emg_index,mean_dist,median_dist,frac_within,vel_alignment
S01,Se01,R03,AR,Main,0,2.321,11,60.0,1.7268446621321751,0.45884522273464506,1.1940348807133496,0.05204153900250813,0.7074328905976012,31.835947914561537,0.5445942421593178,0.2686617149742211,0.13166205624113603,0.07392540194646591,0.10279372909380097,0.28083743436326003,0.0635064417741116,0.5109538129385417,0.5182346982713079,0.05466666666666667,-0.00721285303871428
S01,Se01,R03,AR,Main,1,3.24,11,60.0,2.0445868276158423,1.0263710659558611,1.6436034083491635,0.04429235127380726,0.7481372944817416,26.516910724154062,0.514021421723899,0.13707230355827607,0.04429235127380726,0.040109650209598745,0.04220100074170301,0.049556894276148934,0.08176168901123639,0.37044522184814227,0.3638676367053073,0.11133333333333334,-0.028998235551362193
S01,Se01,R03,AR,Main,2,3.28,11,59.96,1.7536608763733241,2.1858737070292387,1.2040922200899509,0.03276359998883339,0.5973636595901087,28.901504308644792,0.6131937361052404,0.21931568569324172,0.04902129904899131,0.013710316647149627,0.03136580784807047,0.5628897328721905,0.07476696817727649,0.55939969380143,0.5154433619811499,0.040693795863909275,-0.11964070501190469
S01,Se01,R03,AR,Main,3,3.24,11,60.0,2.0136346499524422,1.7789912108696202,1.6672386870692244,0.11204655495867541,0.6431045293660265,27.956260070882415,0.6139854393509842,0.18641833283925546,0.11204655495867541,0.10923902800178391,0.11064279148022965,0.012687346908601668,0.04201136690643388,0.49772900937592096,0.4815998043692784,0.006666666666666667,-0.05539334633882924
S01,Se01,R03,AR,Main,4,3.24,11,60.0,1.7321856814204677,2.0753629696827707,1.1828767989724893,0.054240890467358464,0.6446677839182786,28.83937680750348,0.5392408374353449,0.20834990140857965,0.054240890467358464,0.03132402842439364,0.04278245944587605,0.26783011472209617,0.0659445768063954,0.5662043744530088,0.5986205754596412,0.02,-0.08137468654180091
S01,Se01,R04,AR,Main,0,2.321,11,60.0,1.9621545930995021,-0.06352836976756283,1.7139344136174255,0.05251235083489853,0.7233073516449786,28.527041295901522,0.5093340919769893,0.2686617149742211,0.04392286133410291,0.06361315887974861,0.053768010106925765,-0.1831042055163338,0.0551763090285832,0.47362847958527754,0.47582828325996096,0.03933333333333333,-0.12460504022427017
S01,Se01,R04,AR,Main,1,3.24,11,60.0,1.9996668807691764,1.0633964169705337,1.6775811871085642,0.12030438162270368,0.6752294707379315,18.76877042539589,0.578221909876389,0.2412472542625659,0.1250215285428648,0.03797529014576454,0.08149840934431467,0.5340364253573779,0.04023812110014731,0.6946773056485311,0.708906381825595,0.0026666666666666666,-0.0691766356000009
S01,Se01,R04,AR,Main,2,3.2,11,60.04,1.1267900038394636,1.7834853701698266,1.2423694123168239,0.2543652840868362,0.3498102044843155,33.03152418482663,0.7626212359487747,0.19738411712391754,0.11878527317884686,0.21372755292667517,0.166256413052761,-0.2855296767340296,0.1421703729180348,0.2953523194616649,0.2877691976412888,0.1039307128580946,-0.03767910865897563
S01,Se01,R04,AR,Main,3,3.24,11,59.96,1.313928807802498,1.2163624028476223,1.5120620596527499,0.056638440251964385,0.7266244888845722,23.69440466231732,0.4735823975893254,0.15900387212760025,0.06176010001211,0.04598253220673889,0.053871316109424444,0.1464375566147615,0.05813518639359846,0.545526569492547,0.5828658962928133,0.06737825216811208,-0.03240727254608797
S01,Se01,R04,AR,Main,4,3.24,11,60.0,1.5463352992589805,0.6832830004952118,1.4440622113861823,0.15332444759251146,0.5460636799270765,32.57577320248942,0.6543341137114534,0.2302814699779038,0.15332444759251146,0.14935603140777223,0.15134023950014186,0.013110908895897137,0.09552776128724196,0.45492958070329115,0.4201960219944523,0.034666666666666665,-0.025350275181627465
S01,Se01,R05,AR,Main,0,2.281,11,60.04,1.6019771611779339,1.0879731911269572,1.3390801940913755,0.06531443974650221,0.5647669235613535,32.29632174714072,0.6538437216908771,0.35090509710918677,0.04574533939493377,0.06531443974650221,0.055529889570717986,-0.1762033069293876,0.11073369720854483,0.4936673366350823,0.41930322291125327,0.04330446369087275,-0.12021590945284011
S01,Se01,R05,AR,Main,1,3.24,11,60.0,1.6492579798605074,1.1009248766688173,1.4106341877339412,0.12983812496206398,0.46852923531502283,31.5036966669378,0.7020098980419103,0.252213038547228,0.17518622651605353,0.14528199370753458,0.16023411011179406,0.09331419130313454,0.1390803969127192,0.525795973714288,0.5485186332978215,0.052,-0.04601745708163947
S01,Se01,R05,AR,Main,2,3.24,11,60.0,1.9532466042478722,0.850803114829015,1.9428724054016455,0.05306212382206667,0.6981338665483722,14.930814081369016,0.5487058382008895,0.2028670092662486,0.05306212382206667,0.016176221608577904,0.034619172715322284,0.5327380656494318,0.039483865661161736,0.4761544489588962,0.4271370113398627,0.059333333333333335,-0.13246837622634858
S01,Se01,R05,AR,Main,3,3.2,11,60.0,2.136837282071887,1.4369621680754725,1.681106510018957,0.050612658450719,0.6399616734288395,28.532407980403317,0.584281086543632,0.252213038547228,0.10675396561339287,0.029697341227337304,0.06822565342036509,0.5647188449136529,0.11803400150999413,0.39158037643900623,0.3232844115310744,0.05466666666666667,0.029276007723864815
S01,Se01,R05,AR,Main,4,3.24,11,60.04,1.693097091567037,1.4060089090956793,1.312201566988468,0.07067381795859809,0.5351928317741566,31.03413418860082,0.532210979043669,0.21931568569324172,0.0881366774446773,0.05080338447910985,0.06947003096189358,0.26870070769110427,0.08782381441310103,0.3972462883224935,0.3967881252337708,0.0379746835443038,0.00985417475502403
S01,Se01,R06,AR,Main,0,2.281,11,60.04,1.3610378883921033,1.1645250726408938,1.1649698789743645,0.13383896993387032,0.525174757693336,33.898711175024204,0.6633508861682583,0.3070419599705384,0.05758934331131655,0.08973283481510641,0.07366108906321148,-0.21818501404592502,0.17337223894412448,0.5297305381299187,0.5022780305315458,0.01798800799467022,-0.08072719013448153
S01,Se01,R06,AR,Main,1,3.24,11,60.0,2.279605197996342,2.2261359160652843,2.0788092232164885,0.02501947914324447,0.8081946418880388,15.522176334440127,0.43003759992290225,0.19190122498158652,0.023060927425513373,0.022731166504477613,0.022896046964995493,0.007201263203641949,0.038827211377012096,0.34849376046822744,0.2633077932544158,0.04933333333333333,-0.017173177392431467
S01,Se01,R06,AR,Main,2,3.2,11,60.0,1.0516967459756605,1.8827429192213128,0.9738428606246846,0.18739701085440458,0.2638499199851735,33.69545007567715,0.847759887504264,0.29607617568587635,0.23191015451695185,0.05602697735347071,0.1439685659352113,0.6108388175604669,0.11808961284806448,0.41205740863810797,0.3940304031471747,0.05,0.04751673698764
S01,Se01,R06,AR,Main,3,3.24,11,60.0,1.7772983462473428,0.9018926086564332,1.0119998777118546,0.06290130419670804,0.6523740382059913,30.54955178563038,0.6088546095295574,0.2686617149742211,0.07360339989271619,0.07034169842234746,0.07197254915753182,0.02265934379529618,0.1155665149366413,0.5796241056858794,0.5676569976701203,0.008666666666666666,-0.002220413853479092
S01,Se01,R06,AR,Main,4,3.28,11,60.0,1.12079832960973,1.6367537846471345,0.9817943938724146,0.1338370481165595,0.29722028610433215,35.675163696840826,0.8276739115279675,0.33993931282452466,0.12752837969052916,0.0811802015419058,0.10435429061621748,0.22207126259464258,0.2622917694665424,0.43714980987932767,0.41653602774543064,0.005333333333333333,0.025107383188202416
S01,Se01,R07,AR,Main,0,2.321,11,59.96,1.8611656611303646,1.0880464196950008,1.101289645079604,0.04694940609624915,0.5818927138284745,32.442571646525344,0.5722501492102376,0.2686617149742211,0.04694940609624915,0.04806560725707711,0.04750750667666313,-0.011747629363343035,0.1322140334541111,0.5437196603962499,0.5946549524486072,0.03402268178785857,-0.07836368164444293
